ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,L2_Inactividad,Calidad_Percibida,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4
STU_0268,UNI,18,Femenino,6to,4,3,4,3,3,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,5,4,3,3,4,4,4,4,5,4,No,En un curso,"Sí, en un curso",4,Rara vez,3,False,3.7,3.2,4.0,3.6333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0269,UNMSM,22,Femenino,5to,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,5,4,4,4,4,4,5,5,5,5,4,5,No,Nunca,No,5,Nunca,5,False,5.0,4.2,4.5,4.566666666666666,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0270,UNMSM,24,Masculino,5to,3,3,3,3,4,2,3,3,3,3,4,3,3,3,4,4,3,5,4,3,3,3,2,2,3,3,3,3,3,3,No,Nunca,"Sí, en un curso",3,Nunca,3,False,3.0,3.6,2.8,3.1333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0271,UNFV,18,Masculino,5to,3,3,3,3,4,3,2,2,3,3,2,2,2,2,2,3,2,2,3,4,2,2,2,2,3,3,3,2,2,3,Sí,En un curso,"Sí, en un curso",2,Algunas veces,2,False,2.9,2.4,2.4,2.566666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0272,UNFV,22,Femenino,8vo,3,2,2,2,2,2,2,2,3,3,4,3,3,3,3,4,4,2,3,3,2,3,3,3,2,3,2,2,4,2,No,En dos o más cursos,"Sí, en un curso",2,Algunas veces,3,False,2.3,3.2,2.6,2.7,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0273,UNFV,19,Femenino,5to,3,3,4,3,3,4,2,3,4,3,3,4,4,3,4,3,3,4,3,3,3,4,4,3,4,3,3,3,3,4,No,Nunca,No,5,Nunca,5,False,3.2,3.4,3.4,3.3333333333333335,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0274,UNFV,20,Masculino,5to,3,4,3,3,4,3,3,4,4,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,1,2,3,2,No,En un curso,"Sí, en un curso",4,Algunas veces,3,False,3.4,2.4,2.0,2.6,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0275,UNI,19,Masculino,5to,4,2,1,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,2,4,3,4,3,3,3,4,3,No,En un curso,"Sí, en un curso",3,Nunca,5,False,2.5,2.1,3.2,2.6,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0276,UNI,19,Femenino,5to,2,2,2,2,2,2,1,3,3,2,3,2,2,2,3,3,3,3,2,2,3,2,3,3,2,2,2,2,3,3,No,En un curso,No,3,Rara vez,4,False,2.1,2.5,2.5,2.3666666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0277,UNI,21,Masculino,7mo,1,2,1,1,1,2,2,2,2,1,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,No,En un curso,"Sí, en más de una ocasión",2,Rara vez,2,False,1.5,2.7,2.4,2.2,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0278,UNI,19,Femenino,8vo,2,2,1,3,1,2,3,3,2,2,2,2,3,2,1,3,3,2,4,3,3,2,3,2,2,3,4,3,3,3,No,Nunca,"Sí, en un curso",2,Algunas veces,1,False,2.1,2.5,2.8,2.466666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0279,UNI,21,Femenino,6to,2,3,3,4,4,3,4,4,4,3,3,2,3,2,3,3,3,4,3,4,3,3,3,4,3,3,3,4,2,2,No,En un curso,"Sí, en un curso",4,Rara vez,3,False,3.4,3.0,3.0,3.1333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0280,UNI,20,Femenino,5to,4,4,4,3,5,3,4,3,4,3,3,2,2,3,3,3,2,2,4,3,3,2,2,2,2,1,1,1,2,2,No,En un curso,"Sí, en un curso",3,Nunca,3,False,3.7,2.7,1.8,2.7333333333333334,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0281,UNFV,20,Femenino,7mo,2,2,2,2,2,1,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,No,En un curso,"Sí, en un curso",2,Algunas veces,2,False,1.8,1.8,1.7,1.7666666666666666,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0282,UNMSM,19,Femenino,7mo,3,2,2,2,2,2,3,2,3,3,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,No,En dos o más cursos,"Sí, en más de una ocasión",2,Algunas veces,4,False,2.4,1.4,1.0,1.6,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0283,UNMSM,19,Masculino,7mo,2,2,2,4,3,2,3,3,3,3,4,5,4,4,5,3,4,5,4,4,3,4,3,4,4,4,4,4,2,3,No,En un curso,"Sí, en un curso",2,Algunas veces,3,False,2.7,4.2,3.5,3.466666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0284,UNMSM,22,Masculino,6to,4,4,4,5,4,3,3,3,3,3,4,5,4,3,4,4,4,4,5,5,5,4,4,4,5,4,4,4,4,4,No,Nunca,No,5,Nunca,4,False,3.6,4.2,4.2,4.0,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0285,UNI,22,Masculino,5to,4,4,4,4,4,5,4,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,No,En un curso,"Sí, en un curso",3,Nunca,3,False,4.1,3.3,3.3,3.566666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0286,UNMSM,19,Masculino,8vo,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,3,4,3,4,4,4,5,3,3,4,3,No,Nunca,No,4,Nunca,5,False,3.9,3.5,3.7,3.7,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0287,UNI,21,Femenino,8vo,2,3,2,3,3,3,2,3,2,3,4,3,4,3,3,3,4,4,3,2,2,4,4,4,3,3,3,4,4,4,No,En un curso,"Sí, en un curso",3,Rara vez,3,False,2.6,3.3,3.5,3.1333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0288,UNI,22,Femenino,7mo,3,3,2,3,3,4,4,3,3,3,4,3,3,4,3,4,4,4,3,3,3,4,3,2,3,3,3,3,3,4,No,Nunca,No,4,Nunca,4,False,3.1,3.5,3.1,3.2333333333333334,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0289,UNMSM,17,Femenino,6to,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,2,3,1,2,2,2,1,1,2,1,1,1,2,2,1,No,En un curso,"Sí, en un curso",3,Rara vez,3,False,1.1,2.0,1.4,1.5,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0290,UNI,22,Femenino,6to,4,3,4,4,4,3,4,4,4,3,3,2,2,2,2,2,2,2,2,2,4,3,3,2,3,3,4,4,3,4,No,Nunca,"Sí, en un curso",3,Rara vez,4,False,3.7,2.1,3.3,3.033333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0291,UNMSM,19,Masculino,6to,4,4,4,4,4,5,4,4,4,3,4,4,4,4,5,3,3,4,4,4,5,5,5,5,5,5,4,5,5,5,No,Nunca,No,5,Nunca,2,False,4.0,3.9,4.9,4.266666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0292,UNMSM,22,Femenino,8vo,2,3,2,2,2,2,3,2,3,3,1,2,2,1,1,3,1,2,2,2,1,1,2,2,3,2,3,2,2,3,No,En dos o más cursos,"Sí, en un curso",3,Algunas veces,3,False,2.4,1.7,2.1,2.066666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0293,UNFV,19,Femenino,7mo,3,3,3,3,4,3,3,4,4,4,4,3,3,4,4,3,4,4,5,3,3,4,3,4,5,3,3,4,4,4,No,En dos o más cursos,"Sí, en más de una ocasión",4,Algunas veces,3,False,3.4,3.7,3.7,3.6,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0294,UNMSM,17,Masculino,5to,4,5,5,4,4,5,4,4,4,5,4,4,4,4,4,5,4,3,5,5,5,4,4,5,4,4,4,4,4,4,No,En un curso,"Sí, en un curso",2,Algunas veces,2,False,4.4,4.2,4.2,4.266666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0295,UNMSM,17,Masculino,8vo,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,4,3,4,3,5,5,4,4,5,4,No,En dos o más cursos,"Sí, en un curso",2,Frecuentemente,3,False,3.0,2.7,4.1,3.2666666666666666,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0296,UNI,21,Masculino,7mo,3,3,3,2,2,3,3,2,2,3,2,2,2,1,2,2,1,2,2,2,4,3,2,3,3,3,3,2,3,3,No,Nunca,"Sí, en un curso",3,Rara vez,4,False,2.6,1.8,2.9,2.433333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0297,UNI,21,Masculino,7mo,5,5,4,5,4,5,5,5,4,5,4,5,5,4,4,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,No,Nunca,No,5,Nunca,4,False,4.7,4.6,4.7,4.666666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0298,UNMSM,19,Femenino,5to,4,4,4,4,5,4,5,4,4,5,3,3,4,4,4,3,5,4,4,4,3,3,3,3,2,3,3,3,3,3,No,Nunca,No,5,Nunca,2,False,4.3,3.8,2.9,3.6666666666666665,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0299,UNI,22,Femenino,5to,4,3,3,4,3,4,2,4,4,3,3,2,3,4,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,No,Nunca,No,4,Nunca,3,False,3.4,3.2,3.5,3.3666666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0300,UNMSM,17,Masculino,5to,3,2,2,1,2,3,3,3,2,2,3,3,2,2,3,2,3,1,3,3,3,3,3,4,3,3,4,3,3,3,No,Nunca,No,3,Algunas veces,4,False,2.3,2.5,3.2,2.6666666666666665,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
