ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali
STU_0257,UNI,,,,,4.0,,,,,4.0,,4.0,,4.0,4.0,,4.0,,,,,,,5,4,5,5,5,4,5,5,4,5,No,En dos o más,No,medio,4,4,5,5,4,5,4,5,5,5,4,5,,si con videos de yt o papers,casi nada,si por las notas,cuando va de acuerdo con lo que enseño el profesor,Sin respuesta.,si lo resolvi,si han facilitado mejor yso de las herramientas digitales,mejor entendimiento de clase,muy buena,acompañado por trabajos grupales,si porque se acomoda al sistema presencial y es muy entendible,buscar mas informacion relacionada a mi carrera,False,4.0,4.0,4.7,4.4375,1,4,4,5,5,4,5,4,5,5,5,4,5,3.5,4.625,2.5,0.7,0.8,"Uso de recursos digitales, Comprensión académica, Búsqueda de información","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los altos puntajes en ""Critico"" y ""Tecnico"" (4.0) se alinean con respuestas que indican el uso de videos de YouTube y papers (BC1) y la resolución de problemas (BT2). El puntaje excepcionalmente alto en ""Participativo"" (4.7) se refleja en comentarios sobre la utilidad de los trabajos grupales (BP2) y la adaptación al sistema presencial (BP3), así como el deseo de buscar más información relacionada con su carrera (BP4). Aunque ""casi nada"" (BC2) sugiere una posible área de mejora, la tendencia general es de un sentimiento académico positivo, con una disposición a aprender y utilizar recursos digitales. El ""Riesgo ALTO"" podría ser una alerta para supervisar su participación activa y garantizar que se mantenga el alto nivel de compromiso."
STU_0258,UNI,,,,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,5,5,5,3,1,4,4,5,Sí,Nunca,No,,3,4,3,3,3,3,4,3,3,4,4,1,,noticieros y centro,no hay informacion completa,no tanto,si,no muy buena,si por problemas de internet,algunas ocasiones por la informacion,sobre las ppt,no muy buena,aislado,si porque se me hace,a hacer compañeros via web,False,3.4,3.8,3.8,3.6666666666666665,1,3,4,3,3,3,3,4,3,3,4,4,1,2.625,3.125,4.5,0.4,0.6,"Calidad de la información, Limitaciones tecnológicas, Colaboración en línea","El estudiante presenta un sentimiento académico moderadamente negativo, reflejado en respuestas como ""no hay informacion completa"" y ""no muy buena"". Si bien los puntajes técnicos y participativos son relativamente altos (3.8), las respuestas abiertas sugieren que la experiencia práctica con los medios y la información no está siendo óptima.  El índice de coherencia es moderado, ya que los puntajes cuantitativos no se alinean completamente con la frustración expresada en las respuestas cualitativas, lo que indica una ambivalencia entre las habilidades percibidas y la experiencia real."
STU_0259,UNI,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3,5,4,4,5,5,4,3,3,3,No,En un Curso,No,medio,4,2,4,2,1,2,1,1,2,2,2,3,,al ver las fuentes bibliograficas,a veces por no tener un texto o fuente confiable no se puede comprender el tema o estudiar al 100%,"ayudaba bastante, me permite presentar mejores trabajos",cuando no hay fuentes concretas,"buena y muy funcional, ayuda mucho para ver los cursos pdfs y organizarte mejor","si, muchas veces el internet, la conexcion o señal se iba muchas veces, lo solucione compartiendo datos de algun celular o la computadora","si, creo que mientras te sientas mas familiarizado con los controles, comandos mejor es la experiencia",un apoyo mutuo entre docentes y alumnos,depende de los compañeros con los que trabajes ello influye mucho en el ambiente y avance del proyecto,si me he sentido algo asilada en algunos espacios,"si porque no me mantuve de forma virtual, algunas veces los profesores no le ponen muchas ganas o incluso los alumnos",los entornos virtuales no han sido de mi agrado pero la verdad ha ayudado en ponerle mas compromiso a algunas actividades,False,3.875,3.888888888888889,3.9,3.888888888888889,0,4,2,4,2,1,2,1,1,2,2,2,3,2.5,1.75,1.5,0.7,0.8,"Confiabilidad de Fuentes, Herramientas Digitales, Colaboración Virtual","El estudiante muestra una coherencia moderada a alta. Los puntajes cuantitativos en 'Crítico', 'Técnico' y 'Participativo' son consistentemente altos (alrededor de 3.8-3.9), lo que sugiere una percepción positiva de sus habilidades en alfabetización mediática. Las respuestas cualitativas refuerzan esta visión al destacar la importancia de las fuentes confiables (BC1, BC2, BC4) y la utilidad de las herramientas digitales para la organización y el estudio (BT1, BT3). Si bien existen menciones de aislamiento (BP2) y desafíos con la conexión (BT2) o la motivación de otros (BP3), estas no contradicen directamente los puntajes altos, sino que matizan la experiencia. La mención de que los entornos virtuales no fueron de su agrado (BP4) pero que aun así impulsaron el compromiso, muestra una adaptación y resiliencia que se alinea con una actitud proactiva."
STU_0260,UNI,,,,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2,4,2,2,4,2,2,2,2,2,No,En un Curso,No,medio,4,3,4,4,4,4,3,3,4,4,4,3,,comparo informacion entre varias fuentes academica,habia demasiada informacion y tomaba tiempo revisarla,evito que use informacion incorrecta,me siento mas seguro usando libros digitales,fue  regular pero util,tuve problemas d einternet,facilito mi continuidad en clases virtuales,mas soporte tecnico durante clases,buena aunque algunos compañeros no responden,me senti acompañado por mi grupo de estudio,conversar ayudaba a seguir motivado,participar mas me hizo ser organizado,False,3.6,2.6,2.4,2.8666666666666667,1,4,3,4,4,4,4,3,3,4,4,4,3,2.875,3.625,2.0,0.7,0.65,"Gestión de la información, Competencia digital, Colaboración en línea","El estudiante muestra un sentimiento académico mayormente positivo, especialmente en la gestión de información y el apoyo grupal, lo que se alinea con su puntaje 'Crítico' relativamente alto. Sin embargo, sus puntajes 'Técnico' y 'Participativo' más bajos, junto con comentarios sobre problemas de internet y la necesidad de más soporte técnico, sugieren una inconsistencia entre su capacidad percibida para criticar información y sus habilidades técnicas y de participación. El índice de coherencia refleja esta ambivalencia, donde hay áreas de fortaleza y alineación, pero también lagunas y desafíos que moderan una coherencia total."
STU_0261,UNI,,,,3.0,4.0,,4.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,,4.0,3.0,4.0,,,,3.0,4.0,2,4,2,3,4,5,3,2,1,4,No,Nunca,No,Alto,2,3,2,4,2,2,3,2,3,1,3,2,,busco exactamente la misma informacion en otras fuentes y uso la IA para comprobar,"no muchas, la informacion tiende a ser correcta, aunque los profesores universitarios si suelen ser mas estrictos con eso","puede que si, no he tenido muchos inconvenientes por eso, si revisa la informacion, lo suficiente para que pase desapercibido","mas seguro usando textos academicos, mas inseguro usando la IA o paginas no respaldadas cientificamente",son muy utiles para tener administrado toda tu informacion academica,a veces problemas con el internet (son los mas frecuentes) pero el cable de internet eh podido solucionar,"lo facilitan bastante, ya que poseo un buen manejo de estos y se me es natural","si hubiera contado con la existencia de la IZ mucho antes , pude hablerle sacado un mejor provecho","buena y divertida, subjetivamente es mas comodo responder o trabajar asi, aunque no tan eficiente tambien","acompañado, mayormente a la comodidad de usar otras redes para la comunicacion",si porque sin ellos no seria muy diferente a tener clases presenciales,ha impactado de forma positiva porque manejo mucho mejor este tipo de entornos y me siento mas eficiente,False,2.6666666666666665,3.6666666666666665,3.0,3.04,0,2,3,2,4,2,2,3,2,3,1,3,2,1.875,2.25,2.0,0.7,0.8,"Verificación de información, Habilidades tecnológicas, Entornos de aprendizaje digital","La coherencia del estudiante es notablemente alta. Su score técnico (3.67) se alinea bien con su confianza en el uso de herramientas tecnológicas (BT1, BT3, BT4) y su enfoque en la verificación de información, incluso usando IA para comprobar (BC1, BC4). Si bien su score crítico es moderado (2.67), sus respuestas cualitativas sugieren una conciencia de la necesidad de verificar, aunque podría profundizar en la evaluación de fuentes más allá de la IA. Su participación en entornos digitales se percibe como positiva (BP1, BP2, BP3, BP4), lo que concuerda con su score participativo de 3.0. El sentimiento académico es predominantemente positivo, indicando empoderamiento y utilidad en el manejo de herramientas y entornos digitales para su formación."
STU_0262,UNI,,,,3.0,4.0,4.0,3.0,4.0,2.0,,4.0,3.0,2.0,4.0,,,4.0,4.0,2.0,3.0,,4.0,,3,4,4,3,5,5,3,3,2,4,No,Nunca,No,Alto,1,1,1,1,3,3,2,3,4,2,4,2,,"paginas reconocidas, como estudios de universidades, revistas cientificas, autores de renombre",tener poco material para comparar,"si, ya que al ver muchos sitios con diferente informacion, leer cual es la mejor me ayuda a comprender el tema desde diferentes perspectivas",mas seguro cuando esta respaldado por un ente y menos seguro cuando son foros,"algunos cursos tienen poca informacion, pero con la informacion que poseen me es facil identificar que aprender","si inestabilidad de la red, plataformas caidas","ha facilitado, porque saber como usar las herramientas y aporender de ellas ayuda mucho",el uso de documentos en linea para trabajar en grupo,son pocos los cursos con estas actividades,"a veces solo por la falta de socializacion, no poder tener un trato directo con el docente",no porque la interaccion es poca,me agrada mucho las herramientas como la IA porque puedes preguntar y cuestionar sin sentir verguenza,False,3.2222222222222223,3.5,3.6,3.44,0,1,1,1,1,3,3,2,3,4,2,4,2,1.0,2.875,1.0,0.7,0.85,"Evaluación de fuentes, Acceso a la información, Colaboración en línea","El estudiante muestra una coherencia sólida entre sus respuestas cuantitativas y cualitativas. Los puntajes moderadamente altos en 'Crítico', 'Técnico' y 'Participativo', junto con un 'Riesgo BAJO', se ven reflejados en su capacidad para identificar fuentes confiables ('BC1', 'BC4') y la utilidad de la información diversa para la comprensión del tema ('BC3'). También reconoce desafíos técnicos ('BT2') y la importancia de herramientas digitales para la colaboración ('BT3', 'BT4'). Si bien menciona limitaciones en la oferta de cursos participativos ('BP1', 'BP3'), su aprecio por herramientas como la IA ('BP4') y la identificación de información útil a pesar de la escasez ('BT1') sugieren una actitud proactiva y positiva hacia el aprendizaje mediado por tecnologías. La única pequeña inconsistencia podría ser la marcada limitación en la socialización ('BP2', 'BP3') que contrasta con el puntaje 'Participativo' relativamente alto, aunque este último podría referirse más a la disposición a interactuar y no necesariamente a las oportunidades actuales."
STU_0263,UNI,,,,3.0,,4.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,,3.0,4.0,2.0,4.0,,4.0,3.0,2,5,3,4,4,4,3,3,5,3,No,Nunca,No,medio,4,4,4,2,1,2,1,3,4,2,2,4,,por los autores o confirmacion de otras fuentes de la misma o mayor relevancia,No,"si, ya que la mayoria de la informacion se saca de ahi y facilita mucho mis trabajos al tenertodo  a la mano","me he sentido seguro cuando e suna pagina de facil acceso, pero inseguro cuando es algo rebuscado y piden varios pasos para poder acceder","satisfactoria, ya que se puede hacer preguntas y sacar de la duda rapidamente ademas de que utilizarlo resulta ser eficiente",mas que todo por errores al momento en que deben de cargar la spaginas y a veces es muy lento o simplemente no reacciona,"si, la han facilitado debido a la accesibilidad que se tiene",una introduccion o herramientas digitales para su uso repsectivamente,"interactiva, debido a la facilidad que hay en comunicarse","acompañado, ya que se puede hablar en cualquier momento","si, ya que esto me permite hacer mas preguntas",de manera positiva,False,3.875,3.5,3.6,3.6538461538461537,0,4,4,4,2,1,2,1,3,4,2,2,4,2.5,2.375,2.5,0.7,0.75,"Confianza en Fuentes, Usabilidad Tecnológica, Comunicación Digital","El estudiante muestra un sentimiento académico predominantemente positivo, evidenciado por la percepción de eficiencia y facilidad en el uso de herramientas digitales. Los puntajes cuantitativos en 'Critico', 'Tecnico' y 'Participativo' se alinean con sus respuestas cualitativas que destacan la utilidad de la información en línea, la interactividad y la accesibilidad. Si bien hay una ligera ambivalencia respecto a la seguridad en el acceso a la información ('BC4'), esto no contradice fuertemente su puntaje 'Critico' medio, sugiriendo una conciencia de las variaciones en la fiabilidad de las fuentes. En general, la coherencia es alta, con algunas áreas de matiz que reflejan una experiencia real y no una respuesta idealizada."
STU_0264,UNI,,,,,4.0,4.0,2.0,,,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,,4,4,3,3,2,2,2,2,2,2,No,Nunca,No,medio,2,2,2,2,2,5,2,5,5,2,2,5,,google academico,informacion multiple,"si, porque es la capacidad es la base del curso y puedes jalar",con la informacion del profesor o de alguna persona con un buen rango acadenico,de manera eficiente para resolver mis dudas,no,"si, pude estar a la par de la clase del profesor",chat gpt,de manera ineficiente para poder realizar mis actividades,si no tene con quien hablar de mis dudas,si no aprendo de la misma manera,en no comprender los temas,False,3.4285714285714284,3.4444444444444446,2.6,3.1153846153846154,0,2,2,2,2,2,5,2,5,5,2,2,5,1.75,3.5,1.5,0.4,0.6,"Recursos académicos, Aprendizaje autónomo, Dificultades de aprendizaje","El estudiante muestra una coherencia moderada. Los puntajes 'Crítico' y 'Técnico' son intermedios, lo que se alinea con respuestas que mencionan herramientas como 'google académico' y 'chat gpt' para obtener 'informacion multiple' y resolver dudas de manera 'eficiente'. Sin embargo, el bajo puntaje 'Participativo' y las respuestas sobre la ineficiencia para realizar actividades y la falta de comprensión, sugieren un sentimiento académico algo bajo y una cierta ambivalencia. La declaración 'si, porque es la capacidad es la base del curso y puedes jalar' es un poco vaga, pero sugiere una conciencia sobre la importancia de las habilidades. El índice de coherencia se sitúa en un punto medio debido a esta combinación de aspectos positivos y negativos en sus respuestas y puntajes."
STU_0265,UNMSM,,,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4,4,4,4,2,3,3,3,4,4,No,Nunca,No,medio,3,3,4,4,3,2,4,4,3,3,4,3,,viendo que venga de una plataforma confiable,a veces encuentro cosas contradictorias o fuentes no tan confiables,si porque me ayuda a  hacer mejores investigaciones,"bueno algo inseguro seria informacion de redes sociales, lo mas seguro es de articulos",ha sido buena permite acceder a materiales,"en cursos virtuales estan los problemas de internet o señal, se resolvio cambiando de wifi",si lo han facilitado porque me permite llegar a mas informacion,oues una buena herranmienta de estudiar,"buena, con mis compañeros trabajamos bien","un poco puede ser, por la distancia y no es lo mismo que un salon","si, fue de ayuda porque con mas gente o entre amigos e smas divertido",de buena forma aprecio mas las clases,False,3.4,3.6,3.5,3.5,0,3,3,4,4,3,2,4,4,3,3,4,3,2.5,3.25,2.0,0.8,0.85,"Confiabilidad de fuentes, Acceso a información, Colaboración en línea","El estudiante muestra una coherencia general positiva. Sus puntuaciones cuantitativas, que oscilan entre 3.4 y 3.6, sugieren un nivel competente en las áreas de Alfabetización Mediática. Las respuestas cualitativas respaldan estos puntajes, ya que menciona la importancia de plataformas confiables (BC1), reconoce la existencia de información contradictoria (BC2), y valora cómo la AMI le ayuda en investigaciones (BC3) y acceso a materiales (BT1, BT3). También destaca las herramientas como una buena forma de estudiar (BT4) y valora la colaboración con compañeros, aunque reconoce ciertas limitaciones por la distancia en el aprendizaje virtual (BP1, BP2, BP3, BP4). El sentimiento académico es predominantemente positivo, con alguna señal de adaptación a los desafíos técnicos."
STU_0266,UNMSM,,,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3,3,3,3,4,3,2,3,2,4,No,Nunca,No,Alto,1,1,1,1,3,4,1,2,3,1,1,2,,al revisar diferentes fuentes que coindicen en contenido,no muchas,"si, me ayuda en escoger informacion confiable",cuando revisas de fuentes confiable con prestigio o incluso aquellas recomendadas por el maestro,"bastante bien, sabemos utilizar el google meet y el google classroom",hace años cuando la red de internet era bastante inestable,"si, el ya haber tenido experiencia con plataformas virtules ayudo bastante",Sin respuesta.,"bien, uno puede alcanzar a mas foros y recursos tecnologicos","me he sentido acompañdo, hay profesores muy atentos y prestos a brindar ayuda","la modalidad virtual resulto atractiva por varias razones, si el profesor realiza dinamicas, trabajos grupales puede haber una buena interaccion","alto, uno al empezar las practicas pre se hace mas sencillo comprometerse",False,3.4444444444444446,3.1,3.0,3.1724137931034484,0,1,1,1,1,3,4,1,2,3,1,1,2,1.0,2.125,1.0,0.7,0.8,"Confianza en la información, Adaptación a la tecnología, Participación virtual","El estudiante muestra un sentimiento académico predominantemente positivo, alineado con sus respuestas cualitativas sobre la utilidad de fuentes confiables, la experiencia previa con plataformas virtuales y la percepción de acompañamiento docente. Los puntajes cuantitativos, aunque no extremadamente altos, son consistentes con las descripciones, indicando una comprensión y aplicación moderada a alta de los conceptos de Alfabetización Mediática. La coherencia es alta, con una ligera ambigüedad en la profundidad de la participación virtual pero un claro entendimiento de la importancia de la confiabilidad de la información."
